Reference Summary Path,Our Summary Path, Total_Words_Reference, Total_Words_Our, Match, N, Precision, Recall, FMeasure
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d29ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc29.txt,397,429,25,2,5.827505827505828,6.297229219143577,6.053268765133171,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d29ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc29.txt,396,428,4,3,0.9345794392523364,1.0101010101010102,0.9708737864077671,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d30ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc30.txt,401,446,181,1,40.582959641255606,45.13715710723192,42.73907910271547,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d30ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc30.txt,400,445,38,2,8.539325842696629,9.5,8.994082840236686,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d30ee.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc30.txt,399,444,9,3,2.027027027027027,2.255639097744361,2.1352313167259784,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d32ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc32.txt,414,723,218,1,30.152143845089903,52.65700483091788,38.34652594547054,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d32ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc32.txt,413,722,49,2,6.786703601108033,11.864406779661017,8.634361233480176,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d32ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc32.txt,412,721,11,3,1.5256588072122053,2.6699029126213594,1.941747572815534,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d33ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc33.txt,399,853,250,1,29.308323563892145,62.65664160401003,39.93610223642173,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d33ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc33.txt,398,852,84,2,9.859154929577464,21.105527638190956,13.44,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d33ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc33.txt,397,851,31,3,3.6427732079905994,7.8085642317380355,4.967948717948719,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d34ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc34.txt,399,384,126,1,32.8125,31.57894736842105,32.18390804597701,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d34ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc34.txt,398,383,14,2,3.6553524804177546,3.5175879396984926,3.585147247119078,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d34ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc34.txt,397,382,3,3,0.7853403141361257,0.7556675062972292,0.7702182284980744,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d35ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc35.txt,397,137,78,1,56.934306569343065,19.64735516372796,29.213483146067414,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d35ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc35.txt,396,136,12,2,8.823529411764707,3.0303030303030303,4.511278195488721,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d35ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc35.txt,395,135,2,3,1.4814814814814814,0.5063291139240507,0.7547169811320755,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d36ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc36.txt,412,445,180,1,40.449438202247194,43.689320388349515,42.007001166861144,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d36ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc36.txt,411,444,44,2,9.90990990990991,10.70559610705596,10.292397660818713,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d36ff.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc36.txt,410,443,13,3,2.9345372460496613,3.1707317073170733,3.0480656506447827,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d37gg.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc37.txt,399,373,133,1,35.656836461126005,33.333333333333336,34.45595854922279,
/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Benchmark/d37gg.txt,/Users/himanshujindal/Downloads/Summaries - Multi-Doc Split/Summaries/Gen_sum/doc37.txt,398,372,26,2,6.989247311827957,6.532663316582915,6.753246753246754,
